ds,yhat,TID
2022-12-06,44854.34235006824,667509
2022-12-07,47485.17381946006,667509
2022-12-08,53175.52438985684,667509
2022-12-09,64076.6432160386,667509
2022-12-10,62303.32007047259,667509
2022-12-11,53874.624248844884,667509
2022-12-12,51829.13718235812,667509
2022-12-13,43695.84937829535,667509
2022-12-14,46326.680847697484,667509
2022-12-15,52017.03141806065,667509
2022-12-16,62918.15024426918,667509
2022-12-17,61144.82709868797,667509
2022-12-18,52716.131277057226,667509
2022-12-19,50670.644210593244,667509
2022-12-20,42537.35640653917,667509
2022-12-21,45168.18787592944,667509
2022-12-22,50858.53844629161,667509
2022-12-23,61759.65727251298,667509
2022-12-24,59986.33412691679,667509
2022-12-25,51557.63830529163,667509
2022-12-26,49512.15123881553,667509
2022-12-27,41378.86343476628,667509
2022-12-28,44009.69490416686,667509
2022-12-29,49700.04547453292,667509
2022-12-30,60601.16430073034,667509
2022-12-01,48961.0798954306,667587
2022-12-02,52253.55988696755,667587
2022-12-03,48633.756252093735,667587
2022-12-04,52468.334167679874,667587
2022-12-05,45483.409463169715,667587
2022-12-06,52039.88791618887,667587
2022-12-07,46095.50660251186,667587
2022-12-08,49978.50033412434,667587
2022-12-09,53270.98032566537,667587
2022-12-10,49651.17669078558,667587
2022-12-11,53485.754606369184,667587
2022-12-12,46500.829901866004,667587
2022-12-13,53057.3083548828,667587
2022-12-14,47112.927041192685,667587
2022-12-15,50995.92077278174,667587
2022-12-16,54288.400764369726,667587
2022-12-17,50668.597129496295,667587
2022-12-18,54503.17504507728,667587
2022-12-19,47518.25034056621,667587
2022-12-20,54074.72879358057,667587
2022-12-21,48130.347479894815,667587
2022-12-22,52013.341211500956,667587
2022-12-23,55305.82120304946,667587
2022-12-24,51686.017568188145,667587
2022-12-25,55520.59548376659,667587
2022-12-26,48535.670779262495,667587
2022-12-27,55092.1492322745,667587
2022-12-28,49147.767918575635,667587
2022-12-29,53030.761650194676,667587
2022-12-30,56323.24164177844,667587
2022-12-01,47360.71012737071,667813
2022-12-02,55683.30474490501,667813
2022-12-03,53313.73808492829,667813
2022-12-04,47700.405482430666,667813
2022-12-05,50002.454106103185,667813
2022-12-06,49717.64356309543,667813
2022-12-07,48949.12631899367,667813
2022-12-08,47676.659569460564,667813
2022-12-09,55999.25418697476,667813
2022-12-10,53629.68752701092,667813
2022-12-11,48016.35492452062,667813
2022-12-12,50318.40354818465,667813
2022-12-13,50033.59300517808,667813
2022-12-14,49265.075761076274,667813
2022-12-15,47992.60901153196,667813
2022-12-16,56315.203629060634,667813
2022-12-17,53945.63696908391,667813
2022-12-18,48332.30436659141,667813
2022-12-19,50634.35299028143,667813
2022-12-20,50349.54244726684,667813
2022-12-21,49581.02520315879,667813
2022-12-22,48308.55845361746,667813
2022-12-23,56631.15307115429,667813
2022-12-24,54261.58641116654,667813
2022-12-25,48648.25380868138,667813
2022-12-26,50950.30243236291,667813
2022-12-27,50665.4918893495,667813
2022-12-28,49896.97464524138,667813
2022-12-29,48624.50789570731,667813
2022-12-30,56947.1025132324,667813
2022-12-01,32283.455769016065,667814
2022-12-02,36946.705352295845,667814
2022-12-03,35540.782687825784,667814
2022-12-04,34013.74878075098,667814
2022-12-05,27318.020241295977,667814
2022-12-06,38008.48497018157,667814
2022-12-07,31729.98635147189,667814
2022-12-08,32132.254292270394,667814
2022-12-09,36795.503875541,667814
2022-12-10,35389.58121107699,667814
2022-12-11,33862.54730399731,667814
2022-12-12,27166.81876455737,667814
2022-12-13,37857.28349343955,667814
2022-12-14,31578.784874713274,667814
2022-12-15,31981.052815496085,667814
2022-12-16,36644.302398808344,667814
2022-12-17,35238.379734346214,667814
2022-12-18,33711.345827263845,667814
2022-12-19,27015.617287818364,667814
2022-12-20,37706.08201668671,667814
2022-12-21,31427.583397972416,667814
2022-12-22,31829.851338772667,667814
2022-12-23,36493.10092205336,667814
2022-12-24,35087.17825759743,667814
2022-12-25,33560.14435051018,667814
2022-12-26,26864.41581107976,667814
2022-12-27,37554.880539944694,667814
2022-12-28,31276.3819212138,667814
2022-12-29,31678.649862026992,667814
2022-12-30,36341.89944534304,667814
2022-12-01,45816.07391807307,667822
2022-12-02,56888.27769779638,667822
2022-12-03,54486.44872168705,667822
2022-12-04,54045.96958851037,667822
2022-12-05,46027.006578166634,667822
2022-12-06,37217.48661235222,667822
2022-12-07,47626.61173053816,667822
2022-12-08,46230.87189493599,667822
2022-12-09,57303.07567463962,667822
2022-12-10,54901.24669855171,667822
2022-12-11,54460.76756538513,667822
2022-12-12,46441.804554998576,667822
2022-12-13,37632.28458920649,667822
2022-12-14,48041.40970739458,667822
2022-12-15,46645.669871782695,667822
2022-12-16,57717.87365149748,667822
2022-12-17,55316.04467539277,667822
2022-12-18,54875.56554220476,667822
2022-12-19,46856.60253188266,667822
2022-12-20,38047.08256606033,667822
2022-12-21,48456.20768425993,667822
2022-12-22,47060.46784864226,667822
2022-12-23,58132.6716283703,667822
2022-12-24,55730.84265225742,667822
2022-12-25,55290.36351907952,667822
2022-12-26,47271.40050871459,667822
2022-12-27,38461.8805429146,667822
2022-12-28,48871.00566111636,667822
2022-12-29,47475.265825505194,667822
2022-12-30,58547.46960521319,667822
2022-12-01,68971.92090355429,667835
2022-12-02,69021.8611120659,667835
2022-12-03,68253.8195586801,667835
2022-12-04,62749.60933170111,667835
2022-12-05,67816.16091873548,667835
2022-12-06,71930.54794676567,667835
2022-12-07,72335.51872251093,667835
2022-12-08,69430.1307932639,667835
2022-12-09,69480.07100177194,667835
2022-12-10,68712.02944838631,667835
2022-12-11,63207.81922140969,667835
2022-12-12,68274.37080845027,667835
2022-12-13,72388.7578364775,667835
2022-12-14,72793.72861222207,667835
2022-12-15,69888.34068298369,667835
2022-12-16,69938.28089147928,667835
2022-12-17,69170.23933808836,667835
2022-12-18,63666.02911111585,667835
2022-12-19,68732.5806981611,667835
2022-12-20,72846.96772617713,667835
2022-12-21,73251.93850192658,667835
2022-12-22,70346.55057268613,667835
2022-12-23,70396.49078119289,667835
2022-12-24,69628.44922779458,667835
2022-12-25,64124.23900082445,667835
2022-12-26,69190.79058787589,667835
2022-12-27,73305.17761588896,667835
2022-12-28,73710.14839163769,667835
2022-12-29,70804.76046239573,667835
2022-12-30,70854.70067089393,667835
2022-12-01,49788.70832675387,668120
2022-12-02,45173.153432724415,668120
2022-12-03,50515.71301003264,668120
2022-12-04,41222.849747876935,668120
2022-12-05,41117.105859010786,668120
2022-12-06,44642.13018967081,668120
2022-12-07,44566.190716292964,668120
2022-12-08,49087.74232511933,668120
2022-12-09,44472.1874310825,668120
2022-12-10,49814.74700839153,668120
2022-12-11,40521.88374622296,668120
2022-12-12,40416.1398573914,668120
2022-12-13,43941.1641880421,668120
2022-12-14,43865.22471466965,668120
2022-12-15,48386.77632349283,668120
2022-12-16,43771.22142944707,668120
2022-12-17,49113.78100676042,668120
2022-12-18,39820.917744603874,668120
2022-12-19,39715.173855729125,668120
2022-12-20,43240.19818639572,668120
2022-12-21,43164.258713029616,668120
2022-12-22,47685.81032184935,668120
2022-12-23,43070.25542781106,668120
2022-12-24,48412.81500511931,668120
2022-12-25,39119.9517429499,668120
2022-12-26,39014.20785410973,668120
2022-12-27,42539.232184767,668120
2022-12-28,42463.2927114063,668120
2022-12-29,46984.844320214805,668120
2022-12-30,42369.28942617622,668120
2022-12-01,47326.960765523894,668122
2022-12-02,48525.385043176444,668122
2022-12-03,49353.38177996557,668122
2022-12-04,42738.323906267615,668122
2022-12-05,49734.54572537108,668122
2022-12-06,46011.84694202209,668122
2022-12-07,46028.83961315527,668122
2022-12-08,47730.471984472686,668122
2022-12-09,48928.896262114504,668122
2022-12-10,49756.89299890645,668122
2022-12-11,43141.83512521098,668122
2022-12-12,50138.05694431963,668122
2022-12-13,46415.35816096516,668122
2022-12-14,46432.35083210939,668122
2022-12-15,48133.98320342229,668122
2022-12-16,49332.407481053204,668122
2022-12-17,50160.40421783853,668122
2022-12-18,43545.3463441516,668122
2022-12-19,50541.56816325554,668122
2022-12-20,46818.86937991764,668122
2022-12-21,46835.86205104686,668122
2022-12-22,48537.49442235382,668122
2022-12-23,49735.91870000636,668122
2022-12-24,50563.915436779396,668122
2022-12-25,43948.85756309496,668122
2022-12-26,50945.0793822041,668122
2022-12-27,47222.380598860706,668122
2022-12-28,47239.37327000097,668122
2022-12-29,48941.00564130261,668122
2022-12-30,50139.429918930604,668122
2022-12-01,12868.671330766028,668132
2022-12-02,10905.637968201698,668132
2022-12-03,15808.18305471143,668132
2022-12-04,14586.987024098402,668132
2022-12-05,10161.324739928601,668132
2022-12-06,10318.910804065508,668132
2022-12-07,9526.104363001023,668132
2022-12-08,12478.302332902129,668132
2022-12-09,10515.268970331868,668132
2022-12-10,15417.814056847767,668132
2022-12-11,14196.618026224702,668132
2022-12-12,9770.955742070253,668132
2022-12-13,9928.541806204583,668132
2022-12-14,9135.735365141267,668132
2022-12-15,12087.933335038439,668132
2022-12-16,10124.899972471496,668132
2022-12-17,15027.445058993057,668132
2022-12-18,13806.249028371996,668132
2022-12-19,9380.58674419198,668132
2022-12-20,9538.172808339532,668132
2022-12-21,8745.366367278039,668132
2022-12-22,11697.564337175736,668132
2022-12-23,9734.53097460549,668132
2022-12-24,14637.076061129395,668132
2022-12-25,13415.880030498298,668132
2022-12-26,8990.217746333628,668132
2022-12-27,9147.803810478608,668132
2022-12-28,8354.997369418283,668132
2022-12-29,11307.195339311838,668132
2022-12-30,9344.161976750755,668132
2022-12-01,50104.625111309935,668197
2022-12-02,58097.29256632722,668197
2022-12-03,48824.985172790744,668197
2022-12-04,48109.25568117299,668197
2022-12-05,48393.92041476138,668197
2022-12-06,49394.733650555776,668197
2022-12-07,55385.879438530144,668197
2022-12-08,50300.8677967335,668197
2022-12-09,58293.535251750814,668197
2022-12-10,49021.22785821365,668197
2022-12-11,48305.4983666129,668197
2022-12-12,48590.16310016683,668197
2022-12-13,49590.97633597517,668197
2022-12-14,55582.12212394279,668197
2022-12-15,50497.110482145894,668197
2022-12-16,58489.77793717094,668197
2022-12-17,49217.47054361836,668197
2022-12-18,48501.74105200432,668197
2022-12-19,48786.40578562332,668197
2022-12-20,49787.219021385565,668197
2022-12-21,55778.36480936907,668197
2022-12-22,50693.353167572306,668197
2022-12-23,58686.0206225996,668197
2022-12-24,49413.713229041256,668197
2022-12-25,48697.98373744423,668197
2022-12-26,48982.648471028784,668197
2022-12-27,49983.46170680495,668197
2022-12-28,55974.60749478173,668197
2022-12-29,50889.59585299589,668197
2022-12-30,58882.26330801122,668197
2022-12-01,85701.95027042058,668401
2022-12-02,55240.737086736066,668401
2022-12-03,86681.91722347449,668401
2022-12-04,61781.32972923351,668401
2022-12-05,60050.06786943446,668401
2022-12-06,89724.88741158436,668401
2022-12-07,64021.90983778915,668401
2022-12-08,87566.28811569799,668401
2022-12-09,57105.07493200178,668401
2022-12-10,88546.25506873036,668401
2022-12-11,63645.66757440977,668401
2022-12-12,61914.405714820474,668401
2022-12-13,91589.22525689805,668401
2022-12-14,65886.2476831068,668401
2022-12-15,89430.62596099815,668401
2022-12-16,58969.412777303114,668401
2022-12-17,90410.59291408767,668401
2022-12-18,65510.005419838,668401
2022-12-19,63778.74355995536,668401
2022-12-20,93453.56310216259,668401
2022-12-21,67750.58552836935,668401
2022-12-22,91294.96380627653,668401
2022-12-23,60833.7506225476,668401
2022-12-24,92274.93075934352,668401
2022-12-25,67374.34326501425,668401
2022-12-26,65643.08140534138,668401
2022-12-27,95317.90094747624,668401
2022-12-28,69614.92337368701,668401
2022-12-29,93159.30165155392,668401
2022-12-30,62698.08846790582,668401
2022-12-01,28461.897262652637,668402
2022-12-02,20944.992472982383,668402
2022-12-03,50471.07176146879,668402
2022-12-04,30840.98858763451,668402
2022-12-05,64919.26730819045,668402
2022-12-06,37021.798660440094,668402
2022-12-07,46774.8576669415,668402
2022-12-08,26562.599516503236,668402
2022-12-09,19045.694726765403,668402
2022-12-10,48571.774015324365,668402
2022-12-11,28941.69084148938,668402
2022-12-12,63019.969562042555,668402
2022-12-13,35122.50091428442,668402
2022-12-14,44875.5599208419,668402
2022-12-15,24663.30177050395,668402
2022-12-16,17146.39698057816,668402
2022-12-17,46672.476269108025,668402
2022-12-18,27042.393095292166,668402
2022-12-19,61120.671815844675,668402
2022-12-20,33223.20316814408,668402
2022-12-21,42976.26217463921,668402
2022-12-22,22764.00402423987,668402
2022-12-23,15247.09923449446,668402
2022-12-24,44773.1785229636,668402
2022-12-25,25143.095349147028,668402
2022-12-26,59221.37406969677,668402
2022-12-27,31323.905421988406,668402
2022-12-28,41076.96442853962,668402
2022-12-29,20864.706278090467,668402
2022-12-30,13347.801488203662,668402
2022-12-01,110866.67151283356,668467
2022-12-02,152625.54421256954,668467
2022-12-03,139284.74000013477,668467
2022-12-04,108981.69118961855,668467
2022-12-05,106233.4711431348,668467
2022-12-06,101494.09062402294,668467
2022-12-07,108872.4891948839,668467
2022-12-08,108283.70727534237,668467
2022-12-09,150042.57997498082,668467
2022-12-10,136701.77576260857,668467
2022-12-11,106398.72695212411,668467
2022-12-12,103650.50690558853,668467
2022-12-13,98911.12638649865,668467
2022-12-14,106289.52495736069,668467
2022-12-15,105700.74303774792,668467
2022-12-16,147459.61573746963,668467
2022-12-17,134118.81152503315,668467
2022-12-18,103815.76271452568,668467
2022-12-19,101067.5426681311,668467
2022-12-20,96328.16214897991,668467
2022-12-21,103706.56071984362,668467
2022-12-22,103117.77880023971,668467
2022-12-23,144876.65149999526,668467
2022-12-24,131535.8472875069,668467
2022-12-25,101232.79847703126,668467
2022-12-26,98484.5784305848,668467
2022-12-27,93745.19791145565,668467
2022-12-28,101123.59648232038,668467
2022-12-29,100534.81456274856,668467
2022-12-30,142293.68726244732,668467
2022-12-01,19970.01852332843,668536
2022-12-02,20711.164944016567,668536
2022-12-03,18229.608084540516,668536
2022-12-04,21066.487252832503,668536
2022-12-05,17919.40727088458,668536
2022-12-06,21931.656400668402,668536
2022-12-07,16553.16460975472,668536
2022-12-08,19871.73074758544,668536
2022-12-09,20612.87716827945,668536
2022-12-10,18131.32030879555,668536
2022-12-11,20968.199477085393,668536
2022-12-12,17821.11949514596,668536
2022-12-13,21833.36862492519,668536
2022-12-14,16454.876834004324,668536
2022-12-15,19773.44297181882,668536
2022-12-16,20514.589392542694,668536
2022-12-17,18033.032533065052,668536
2022-12-18,20869.91170135645,668536
2022-12-19,17722.83171940352,668536
2022-12-20,21735.080849188806,668536
2022-12-21,16356.589058266007,668536
2022-12-22,19675.15519609195,668536
2022-12-23,20416.30161678897,668536
2022-12-24,17934.74475732009,668536
2022-12-25,20771.623925609347,668536
2022-12-26,17624.543943664896,668536
2022-12-27,21636.7930734456,668536
2022-12-28,16258.301282515606,668536
2022-12-29,19576.867420348957,668536
2022-12-30,20318.013841069183,668536
2022-12-01,52443.06888948722,668584
2022-12-02,51217.21155056802,668584
2022-12-03,51589.992564028784,668584
2022-12-04,46592.38780891936,668584
2022-12-05,44845.664609658284,668584
2022-12-06,48435.194848994215,668584
2022-12-07,42719.337725130106,668584
2022-12-08,51796.270706305906,668584
2022-12-09,50570.41336738505,668584
2022-12-10,50943.19438083697,668584
2022-12-11,45945.589625718174,668584
2022-12-12,44198.86642648896,668584
2022-12-13,47788.39666581228,668584
2022-12-14,42072.539541949685,668584
2022-12-15,51149.472523097465,668584
2022-12-16,49923.61518420491,668584
2022-12-17,50296.3961976643,668584
2022-12-18,45298.791442558155,668584
2022-12-19,43552.06824328375,668584
2022-12-20,47141.59848263469,668584
2022-12-21,41425.74135876604,668584
2022-12-22,50502.67433992207,668584
2022-12-23,49276.817001010866,668584
2022-12-24,49649.59801447249,668584
2022-12-25,44651.993259356954,668584
2022-12-26,42905.27006011442,668584
2022-12-27,46494.80029945276,668584
2022-12-28,40778.94317558562,668584
2022-12-29,49855.87615674076,668584
2022-12-30,48630.01881784464,668584
2022-12-01,32034.951077347418,668587
2022-12-02,34160.319029060505,668587
2022-12-03,34809.115222986766,668587
2022-12-04,34847.43753938995,668587
2022-12-05,32147.73823234486,668587
2022-12-06,33420.83131643815,668587
2022-12-07,31507.609192846372,668587
2022-12-08,31842.093807011748,668587
2022-12-09,33967.46175871845,668587
2022-12-10,34616.25795265066,668587
2022-12-11,34654.58026905193,668587
2022-12-12,31954.880962009072,668587
2022-12-13,33227.97404610214,668587
2022-12-14,31314.751922506905,668587
2022-12-15,31649.236536666373,668587
2022-12-16,33774.60448838632,668587
2022-12-17,34423.40068231868,668587
2022-12-18,34461.72299871803,668587
2022-12-19,31762.023691674116,668587
2022-12-20,33035.116775767325,668587
2022-12-21,31121.894652172075,668587
2022-12-22,31456.379266336266,668587
2022-12-23,33581.747218048826,668587
2022-12-24,34230.54341198257,668587
2022-12-25,34268.865728380006,668587
2022-12-26,31569.16642133833,668587
2022-12-27,32842.25950543131,668587
2022-12-28,30929.037381832597,668587
2022-12-29,31263.521996000603,668587
2022-12-30,33388.88994772207,668587
2022-12-01,10948.645355091265,668633
2022-12-02,10033.574248646652,668633
2022-12-03,12251.859388827437,668633
2022-12-04,10663.14361410972,668633
2022-12-05,13959.710827366005,668633
2022-12-06,13307.01775048372,668633
2022-12-07,11202.958312766052,668633
2022-12-08,10493.535692309664,668633
2022-12-09,9578.464585860196,668633
2022-12-10,11796.749726044654,668633
2022-12-11,10208.033951325535,668633
2022-12-12,13504.601164588574,668633
2022-12-13,12851.90808770156,668633
2022-12-14,10747.84864998703,668633
2022-12-15,10038.426029534625,668633
2022-12-16,9123.35492307704,668633
2022-12-17,11341.640063261375,668633
2022-12-18,9752.92428854691,668633
2022-12-19,13049.491501800128,668633
2022-12-20,12396.798424924169,668633
2022-12-21,10292.738987200642,668633
2022-12-22,9583.316366746894,668633
2022-12-23,8668.24526029756,668633
2022-12-24,10886.530400478594,668633
2022-12-25,9297.814625762727,668633
2022-12-26,12594.381839022692,668633
2022-12-27,11941.68876214201,668633
2022-12-28,9837.629324421623,668633
2022-12-29,9128.206703965292,668633
2022-12-30,8213.135597510725,668633
2022-12-01,12063.539546374732,668645
2022-12-02,15831.243096237422,668645
2022-12-03,31712.633390868425,668645
2022-12-04,25261.40943917199,668645
2022-12-05,6942.947486551717,668645
2022-12-06,22672.480756959947,668645
2022-12-07,21363.702317943622,668645
2022-12-08,11871.464949499901,668645
2022-12-09,15639.168499316549,668645
2022-12-10,31520.558794004308,668645
2022-12-11,25069.334842282013,668645
2022-12-12,6750.872889691927,668645
2022-12-13,22480.406160105762,668645
2022-12-14,21171.627721064182,668645
2022-12-15,11679.390352644252,668645
2022-12-16,15447.093902470551,668645
2022-12-17,31328.484197159505,668645
2022-12-18,24877.260245420857,668645
2022-12-19,6558.798292818813,668645
2022-12-20,22288.33156319327,668645
2022-12-21,20979.553124195714,668645
2022-12-22,11487.315755786816,668645
2022-12-23,15255.019305604186,668645
2022-12-24,31136.409600295396,668645
2022-12-25,24685.18564853088,668645
2022-12-26,6366.723695959028,668645
2022-12-27,22096.25696633908,668645
2022-12-28,20787.478527316267,668645
2022-12-29,11295.241158911984,668645
2022-12-30,15062.944708778552,668645
2022-12-01,26016.45817157988,669210
2022-12-02,28884.985354988396,669210
2022-12-03,29400.006065004978,669210
2022-12-04,27298.03055510448,669210
2022-12-05,31604.362776863305,669210
2022-12-06,25085.169262069518,669210
2022-12-07,27744.854923673618,669210
2022-12-08,25887.461114319798,669210
2022-12-09,28755.988297717864,669210
2022-12-10,29271.009007743523,669210
2022-12-11,27169.033497849294,669210
2022-12-12,31475.365719593727,669210
2022-12-13,24956.17220480318,669210
2022-12-14,27615.85786641589,669210
2022-12-15,25758.464057065925,669210
2022-12-16,28626.99124044935,669210
2022-12-17,29142.01195046604,669210
2022-12-18,27040.0364405705,669210
2022-12-19,31346.368662334633,669210
2022-12-20,24827.17514754722,669210
2022-12-21,27486.860809148668,669210
2022-12-22,25629.466999791097,669210
2022-12-23,28497.99418319792,669210
2022-12-24,29013.014893204585,669210
2022-12-25,26911.039383315318,669210
2022-12-26,31217.371605065055,669210
2022-12-27,24698.178090280882,669210
2022-12-28,27357.863751890938,669210
2022-12-29,25500.46994253101,669210
2022-12-30,28368.99712591233,669210
2022-12-01,66764.23144982023,669215
2022-12-02,64456.68558711933,669215
2022-12-03,66185.22535785388,669215
2022-12-04,60207.43331819914,669215
2022-12-05,54283.05652831196,669215
2022-12-06,68479.42547597212,669215
2022-12-07,65288.73261045635,669215
2022-12-08,66276.4321761519,669215
2022-12-09,63968.88631344882,669215
2022-12-10,65697.4260841827,669215
2022-12-11,59719.6340445151,669215
2022-12-12,53795.25725466291,669215
2022-12-13,67991.62620231623,669215
2022-12-14,64800.93333678649,669215
2022-12-15,65788.63290247922,669215
2022-12-16,63481.08703979321,669215
2022-12-17,65209.626810533984,669215
2022-12-18,59231.834770870555,669215
2022-12-19,53307.45798098761,669215
2022-12-20,67503.82692862589,669215
2022-12-21,64313.134063122714,669215
2022-12-22,65300.833628825756,669215
2022-12-23,62993.287766116875,669215
2022-12-24,64721.8275368628,669215
2022-12-25,58744.035497186516,669215
2022-12-26,52819.65870733856,669215
2022-12-27,67016.02765497,669215
2022-12-28,63825.33478945287,669215
2022-12-29,64813.034355157426,669215
2022-12-30,62505.488492481985,669215
2022-12-01,5918.720104051275,669217
2022-12-02,4879.649614856124,669217
2022-12-03,7292.40821529504,669217
2022-12-04,9081.985936428802,669217
2022-12-05,4564.197585094767,669217
2022-12-06,5701.319309339366,669217
2022-12-07,5847.893430368089,669217
2022-12-08,5684.73032640258,669217
2022-12-09,4645.659837206868,669217
2022-12-10,7058.418437650108,669217
2022-12-11,8847.996158778671,669217
2022-12-12,4330.207807447829,669217
2022-12-13,5467.329531694262,669217
2022-12-14,5613.9036527195185,669217
2022-12-15,5450.740548756567,669217
2022-12-16,4411.670059563428,669217
2022-12-17,6824.428660010648,669217
2022-12-18,8614.006381135921,669217
2022-12-19,4096.2180297985315,669217
2022-12-20,5233.339754042813,669217
2022-12-21,5379.91387507495,669217
2022-12-22,5216.750771113513,669217
2022-12-23,4177.680281913822,669217
2022-12-24,6590.438882365718,669217
2022-12-25,8380.016603485792,669217
2022-12-26,3862.2282521515936,669217
2022-12-27,4999.349976397709,669217
2022-12-28,5145.924097426379,669217
2022-12-29,4982.760993464817,669217
2022-12-30,3943.690504276549,669217
2022-12-01,56485.151873304254,669261
2022-12-02,64916.2101949498,669261
2022-12-03,51737.43846298979,669261
2022-12-04,50348.14989523105,669261
2022-12-05,57769.41589882123,669261
2022-12-06,59878.23956566078,669261
2022-12-07,55312.689590514005,669261
2022-12-08,55758.46426278361,669261
2022-12-09,64189.52258443346,669261
2022-12-10,51010.75085245776,669261
2022-12-11,49621.46228471835,669261
2022-12-12,57042.72828829132,669261
2022-12-13,59151.551955128285,669261
2022-12-14,54586.001979977314,669261
2022-12-15,55031.776652222594,669261
2022-12-16,63462.83497390625,669261
2022-12-17,50284.06324191904,669261
2022-12-18,48894.77467418158,669261
2022-12-19,56316.04067779142,669261
2022-12-20,58424.86434461688,669261
2022-12-21,53859.314369452666,669261
2022-12-22,54305.08904170863,669261
2022-12-23,62736.14736337904,669261
2022-12-24,49557.375631386996,669261
2022-12-25,48168.08706366886,669261
2022-12-26,55589.35306726151,669261
2022-12-27,57698.1767340844,669261
2022-12-28,53132.626758915976,669261
2022-12-29,53578.40143118798,669261
2022-12-30,62009.459752851835,669261
2022-12-01,63594.69090253608,669262
2022-12-02,61856.0893731832,669262
2022-12-03,65151.38537208835,669262
2022-12-04,73019.42352202794,669262
2022-12-05,58716.684768525694,669262
2022-12-06,55930.036847226824,669262
2022-12-07,70140.88144834331,669262
2022-12-08,64766.02594121515,669262
2022-12-09,63027.424411869884,669262
2022-12-10,66322.72041078638,669262
2022-12-11,74190.75856072272,669262
2022-12-12,59888.01980718918,669262
2022-12-13,57101.37188591624,669262
2022-12-14,71312.21648702606,669262
2022-12-15,65937.36097992447,669262
2022-12-16,64198.75945055694,669262
2022-12-17,67494.05544947472,669262
2022-12-18,75362.09359938581,669262
2022-12-19,61059.35484589039,669262
2022-12-20,58272.7069245715,669262
2022-12-21,72483.55152572268,669262
2022-12-22,67108.69601861037,669262
2022-12-23,65370.0944892456,669262
2022-12-24,68665.39048817274,669262
2022-12-25,76533.4286380806,669262
2022-12-26,62230.68988455387,669262
2022-12-27,59444.04196326093,669262
2022-12-28,73654.88656440543,669262
2022-12-29,68280.03105728945,669262
2022-12-30,66541.42952793106,669262
2022-12-01,50476.83310707206,669277
2022-12-02,52548.84479871001,669277
2022-12-03,45496.77429254395,669277
2022-12-04,46783.113234001285,669277
2022-12-05,48270.66627821153,669277
2022-12-06,46166.80973711455,669277
2022-12-07,49920.85729604624,669277
2022-12-08,51192.47227180976,669277
2022-12-09,53264.48396345936,669277
2022-12-10,46212.41345727948,669277
2022-12-11,47498.752398747136,669277
2022-12-12,48986.305442938836,669277
2022-12-13,46882.44890184765,669277
2022-12-14,50636.496460780756,669277
2022-12-15,51908.11143653634,669277
2022-12-16,53980.12312819109,669277
2022-12-17,46928.05262200646,669277
2022-12-18,48214.391563471014,669277
2022-12-19,49701.94460768867,669277
2022-12-20,47598.08806658462,669277
2022-12-21,51352.135625520765,669277
2022-12-22,52623.75060127466,669277
2022-12-23,54695.76229292721,669277
2022-12-24,47643.69178674198,669277
2022-12-25,48930.03072821686,669277
2022-12-26,50417.58377241598,669277
2022-12-27,48313.72723131773,669277
2022-12-28,52067.77479025528,669277
2022-12-29,53339.38976601235,669277
2022-12-30,55411.401457654545,669277
2022-12-01,14999.806062867718,669302
2022-12-02,17562.685587829583,669302
2022-12-03,-1342.181898303288,669302
2022-12-04,-882.9348201238172,669302
2022-12-05,21880.401294523297,669302
2022-12-06,23541.456228085553,669302
2022-12-07,15385.478278014592,669302
2022-12-08,15071.123927182964,669302
2022-12-09,17634.00345217452,669302
2022-12-10,-1270.8640340029524,669302
2022-12-11,-811.6169557936864,669302
2022-12-12,21951.71915883772,669302
2022-12-13,23612.774092385887,669302
2022-12-14,15456.796142317893,669302
2022-12-15,15142.441791471641,669302
2022-12-16,17705.321316473124,669302
2022-12-17,-1199.5461697138398,669302
2022-12-18,-740.2990914874226,669302
2022-12-19,22023.03702317271,669302
2022-12-20,23684.091956725155,669302
2022-12-21,15528.11400662279,669302
2022-12-22,15213.759655783178,669302
2022-12-23,17776.639180780017,669302
2022-12-24,-1128.2283054135041,669302
2022-12-25,-668.9812271572846,669302
2022-12-26,22094.354887487138,669302
2022-12-27,23755.40982102549,669302
2022-12-28,15599.43187092609,669302
2022-12-29,15285.077520098424,669302
2022-12-30,17847.957045070332,669302
2022-12-01,6320.2205492063,669356
2022-12-02,11195.560422753679,669356
2022-12-03,13266.440626716625,669356
2022-12-04,11950.626719134332,669356
2022-12-05,10135.378270715943,669356
2022-12-06,10304.718231748282,669356
2022-12-07,9318.164432280922,669356
2022-12-08,5962.8026519074265,669356
2022-12-09,10838.142525437148,669356
2022-12-10,12909.022729418546,669356
2022-12-11,11593.208821836695,669356
2022-12-12,9777.960373412752,669356
2022-12-13,9947.300334447951,669356
2022-12-14,8960.746534977092,669356
2022-12-15,5605.384754605231,669356
2022-12-16,10480.724628141172,669356
2022-12-17,12551.604832116602,669356
2022-12-18,11235.790924528894,669356
2022-12-19,9420.542476120145,669356
2022-12-20,9589.882437147804,669356
2022-12-21,8603.328637675993,669356
2022-12-22,5247.966857306831,669356
2022-12-23,10123.306730847073,669356
2022-12-24,12194.186934818525,669356
2022-12-25,10878.373027231253,669356
2022-12-26,9063.124578816953,669356
2022-12-27,9232.464539847473,669356
2022-12-28,8245.910740372161,669356
2022-12-29,4890.548960007958,669356
2022-12-30,9765.88883354921,669356
2022-12-01,5115.666531791816,669376
